Unnamed: 0,Product,Type,Release Date,Process Size,TDP,Die Size,Transistors,Freq,Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
518,AMD Athlon II X2 260,CPU,2010-05-11,45.0,65.0,117.0,410.0,3200.0,Unknown,AMD,,,
3609,NVIDIA GeForce RTX 2070 SUPER Mobile,GPU,2020-04-02,12.0,115.0,545.0,13600.0,1140.0,TSMC,NVIDIA,14130.0,7066.0,220.8
32,Intel Atom E680,CPU,2010-09-14,45.0,4.0,26.0,47.0,1600.0,Intel,Intel,,,
2850,AMD Radeon R9 M265X,GPU,2014-03-21,28.0,,123.0,1500.0,575.0,TSMC,AMD,,800.0,50.0
1157,Intel Pentium Gold G6500,CPU,2020-04-30,14.0,58.0,,,4100.0,Intel,Intel,,,
744,Intel Core i7-1060G7,CPU,2019-08-01,10.0,12.0,,,1000.0,Intel,Intel,,,
4785,ATI Radeon X1650,GPU,2007-11-20,80.0,,100.0,107.0,635.0,UMC,ATI,,,
2287,ATI Radeon X1950 PRO,GPU,2006-10-01,80.0,66.0,230.0,330.0,575.0,TSMC,ATI,,,
1491,AMD Opteron 240,CPU,2003-08-05,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,
1867,AMD Phenom X3 8650,CPU,2008-04-23,65.0,95.0,285.0,450.0,2300.0,Unknown,AMD,,,
783,Intel Core i7-8750H,CPU,2018-04-02,14.0,45.0,149.0,,2200.0,Intel,Intel,,,
1803,AMD Opteron A1120,CPU,2016-01-14,28.0,25.0,,,1700.0,Unknown,AMD,,,
2387,NVIDIA Quadro4 700 Go GL,GPU,2003-06-05,150.0,,101.0,36.0,199.0,TSMC,NVIDIA,,,
229,AMD Phenom II X6 1055T (95W),CPU,2010-05-01,45.0,95.0,346.0,904.0,2800.0,Unknown,AMD,,,
857,AMD Opteron 140 EE,CPU,2004-02-14,130.0,30.0,193.0,106.0,1400.0,Unknown,AMD,,,
2522,NVIDIA Quadro Plex 2100 D4,GPU,2008-07-25,65.0,640.0,324.0,754.0,500.0,TSMC,NVIDIA,,320.0,
408,Intel Pentium III  800,CPU,2001-06-01,180.0,38.0,80.0,44.0,800.0,Intel,Intel,,,
170,AMD Athlon 700,CPU,2000-06-05,180.0,40.0,120.0,37.0,700.0,Unknown,AMD,,,
540,Intel Core i5-3470S,CPU,2012-06-01,22.0,65.0,133.0,,2900.0,Intel,Intel,,,
2101,AMD Athlon 64 3400+,CPU,2005-04-14,130.0,83.0,,105.0,2200.0,Unknown,AMD,,,
2191,AMD Athlon 64 X2 5000+ EE,CPU,2007-02-01,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD,,,
2462,NVIDIA GeForce MX330,GPU,2020-02-10,14.0,10.0,74.0,1800.0,1531.0,Samsung,NVIDIA,19.13,1224.0,38.26
2172,AMD Opteron X2 270,CPU,2005-05-31,90.0,95.0,,233.0,2000.0,Unknown,AMD,,,
3898,AMD Radeon RX 580X Mobile,GPU,2018-04-11,14.0,100.0,232.0,5700.0,1000.0,GF,AMD,4963.0,4963.0,310.2
4758,NVIDIA GeForce 8800 GT,GPU,2007-10-29,65.0,125.0,324.0,754.0,600.0,TSMC,NVIDIA,,336.0,
4213,AMD FirePro W4190M,GPU,2015-11-12,28.0,,77.0,950.0,825.0,TSMC,AMD,,691.2,43.2
1161,AMD Ryzen Threadripper 1900,CPU,2017-08-31,14.0,125.0,213.0,9600.0,3100.0,GF,AMD,,,
1874,AMD A10-5750M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2500.0,Unknown,AMD,,,
2344,AMD Radeon HD 6630M,GPU,2011-01-04,40.0,26.0,104.0,716.0,500.0,TSMC,AMD,,480.0,
2099,Intel Xeon Gold 6336Y,CPU,2021-04-06,10.0,185.0,,,2400.0,Intel,Intel,,,
4602,NVIDIA GeForce GTX 670M,GPU,2012-03-22,40.0,75.0,332.0,1950.0,598.0,TSMC,NVIDIA,,803.7,66.98
1503,Intel Xeon E5645,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2400.0,Intel,Intel,,,
2092,AMD Athlon 64 FX-55,CPU,2004-10-10,90.0,104.0,115.0,114.0,2600.0,Unknown,AMD,,,
564,AMD Sempron 3100+,CPU,2005-04-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,,,
4572,NVIDIA Tegra 4 GPU,GPU,2013-08-01,28.0,20.0,85.0,11.0,672.0,TSMC,NVIDIA,,,
4127,NVIDIA GeForce4 Ti 4800 SE,GPU,2003-02-16,150.0,,101.0,36.0,275.0,TSMC,NVIDIA,,,
1632,AMD Opteron 240,CPU,2004-05-18,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,
1258,Intel Xeon Gold 6338T,CPU,2021-04-06,10.0,165.0,,,2100.0,Intel,Intel,,,
3276,Intel GMA 900,GPU,2005-01-01,130.0,,,,333.0,Intel,Intel,,,
4478,AMD Radeon R7 M340,GPU,2015-12-06,28.0,,77.0,950.0,620.0,TSMC,AMD,,549.1,34.32
1397,Intel Xeon E3-1260L,CPU,2011-04-03,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,,,
2277,NVIDIA GeForce 9700M GTS,GPU,2008-07-29,65.0,60.0,240.0,505.0,530.0,TSMC,NVIDIA,,127.2,
2366,NVIDIA GeForce 9800M GT,GPU,2008-07-29,65.0,65.0,324.0,754.0,500.0,TSMC,NVIDIA,,240.0,
1260,Intel Pentium 4 HT 3.6E,CPU,2004-08-04,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,,,
1172,Intel Pentium M 1.70,CPU,2003-06-02,130.0,24.0,100.0,77.0,1700.0,Intel,Intel,,,
1822,AMD Athlon X2 BE-2300,CPU,2007-10-08,65.0,45.0,126.0,154.0,1900.0,Unknown,AMD,,,
325,Intel Core i7-9750HF,CPU,2019-04-23,14.0,45.0,149.0,,2600.0,Intel,Intel,,,
1051,AMD A6-3670K,CPU,2011-12-20,32.0,100.0,228.0,1178.0,2700.0,Unknown,AMD,,,
4575,NVIDIA Quadro4 700 XGL,GPU,2002-02-19,150.0,,142.0,63.0,275.0,TSMC,NVIDIA,,,
3131,NVIDIA GeForce GT 520 PCIe x1,GPU,2011-04-13,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
3027,AMD Radeon R9 M385,GPU,2015-05-05,28.0,,160.0,2080.0,900.0,TSMC,AMD,,1792.0,112.0
2932,AMD Radeon HD 7660D IGP,GPU,2012-10-02,32.0,100.0,246.0,1303.0,760.0,TSMC,AMD,,583.7,
1196,Intel Xeon Platinum 8253,CPU,2018-12-11,14.0,125.0,,8000.0,2200.0,Intel,Intel,,,
620,Intel Atom E640,CPU,2010-09-14,45.0,3.0,26.0,47.0,1000.0,Intel,Intel,,,
1456,Intel Celeron E1400,CPU,2008-04-20,65.0,65.0,77.0,105.0,2000.0,Intel,Intel,,,
4075,AMD Radeon RX 480,GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GF,AMD,5834.0,5834.0,364.6
1189,AMD FX-8150,CPU,2011-10-12,32.0,125.0,315.0,1200.0,3600.0,Unknown,AMD,,,
328,Intel Core M-5Y70,CPU,2014-09-05,14.0,5.0,50.0,,1100.0,Intel,Intel,,,
648,AMD Phenom II X4 820,CPU,2009-09-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,,,
897,Intel Celeron 2950M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2000.0,Intel,Intel,,,
2581,NVIDIA GeForce GT 1030,GPU,2017-05-17,14.0,30.0,74.0,1800.0,1228.0,Samsung,NVIDIA,17.62,1127.0,35.23
1123,Intel Core i3-2120T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2600.0,Intel,Intel,,,
1995,Intel Pentium 4 HT 570,CPU,2004-06-21,90.0,115.0,109.0,125.0,3800.0,Intel,Intel,,,
4511,NVIDIA GeForce 8400 GS PCI Rev. 2,GPU,2007-04-17,40.0,40.0,57.0,260.0,520.0,TSMC,NVIDIA,,39.36,
1881,AMD Sempron 3300+,CPU,2001-01-01,130.0,62.0,101.0,63.0,2200.0,Unknown,AMD,,,
1272,AMD Ryzen 5 3600X,CPU,2019-07-07,7.0,95.0,74.0,3800.0,3800.0,TSMC,AMD,,,
4498,ATI Radeon X800 GT,GPU,2005-11-01,110.0,40.0,240.0,160.0,475.0,TSMC,ATI,,,
4180,ATI FirePro V8800,GPU,2010-04-07,40.0,208.0,334.0,2154.0,825.0,TSMC,ATI,,2640.0,528.0
1943,Intel Core i7-10885H,CPU,2020-04-02,14.0,45.0,,,2400.0,Intel,Intel,,,
1023,Intel Core i5-9400T,CPU,2018-09-01,14.0,35.0,,,1800.0,Intel,Intel,,,
3601,NVIDIA GeForce 8800M GTS,GPU,2007-11-01,65.0,50.0,324.0,754.0,500.0,TSMC,NVIDIA,,160.0,
3982,NVIDIA GeForce PCX 5900,GPU,2003-03-17,130.0,,207.0,135.0,350.0,TSMC,NVIDIA,,,
2615,NVIDIA GeForce4 MX 420 PCI,GPU,2002-02-06,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
4055,NVIDIA GeForce 9600 GT Mac Edition,GPU,2008-12-22,65.0,95.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
809,AMD A9-9420 SoC,CPU,2016-05-31,28.0,15.0,124.0,1200.0,3000.0,Unknown,AMD,,,
978,Intel Pentium G3250T,CPU,2014-07-21,22.0,35.0,177.0,1400.0,2800.0,Intel,Intel,,,
1793,Intel Pentium 4 505,CPU,2004-12-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,
2929,ATI Mobility Radeon HD 2400,GPU,2007-05-14,65.0,,85.0,180.0,450.0,TSMC,ATI,,36.0,
1533,Intel Core i5-560M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2667.0,Intel,Intel,,,
2373,ATI Radeon HD 5570,GPU,2010-02-09,40.0,39.0,104.0,627.0,625.0,TSMC,ATI,,500.0,
4348,NVIDIA Quadro4 100 NVS PCI,GPU,2003-12-22,150.0,10.0,65.0,29.0,250.0,TSMC,NVIDIA,,,
2288,Intel HD Graphics 620,GPU,2016-08-30,14.0,15.0,,,300.0,Intel,Intel,768.0,384.0,96.0
1361,Intel Core i3-530,CPU,2010-01-07,32.0,73.0,81.0,382.0,2933.0,Intel,Intel,,,
2503,NVIDIA GeForce FX Go5300,GPU,2003-03-01,150.0,,124.0,45.0,275.0,TSMC,NVIDIA,,,
1606,Intel Xeon Phi 7250,CPU,2016-06-20,14.0,215.0,,8000.0,1400.0,Intel,Intel,,,
174,AMD Athlon II X3 415e,CPU,2010-05-11,45.0,45.0,169.0,300.0,2500.0,Unknown,AMD,,,
1417,AMD Phenom X4 9500,CPU,2007-11-19,65.0,95.0,285.0,450.0,2200.0,Unknown,AMD,,,
2228,AMD Radeon HD 7350 OEM,GPU,2012-01-05,40.0,19.0,59.0,292.0,650.0,TSMC,AMD,,104.0,
1437,AMD Phenom II X6 1035T,CPU,2010-04-27,45.0,95.0,346.0,904.0,2600.0,Unknown,AMD,,,
4334,NVIDIA GeForce GTX 480 Core 512,GPU,NaT,40.0,375.0,529.0,3100.0,527.0,TSMC,NVIDIA,,1078.0,
217,Intel Pentium 4 HT 531,CPU,2005-06-12,90.0,84.0,109.0,125.0,3000.0,Intel,Intel,,,
3716,NVIDIA GeForce 7150 + nForce 630i,GPU,2007-11-16,90.0,,81.0,112.0,630.0,Unknown,NVIDIA,,,
3532,NVIDIA GeForce GT 555M,GPU,2011-10-27,40.0,35.0,238.0,1170.0,525.0,TSMC,NVIDIA,,302.4,25.2
690,Intel Core Duo ULV L2500,CPU,2006-06-28,65.0,9.0,90.0,151.0,1200.0,Intel,Intel,,,
2480,NVIDIA GeForce GTX 1060 6 GB GP104,GPU,2018-03-08,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA,68.32,4372.0,136.6
2124,Intel Atom D2500,CPU,2011-11-01,32.0,10.0,66.0,176.0,1867.0,Intel,Intel,,,
3286,AMD Radeon HD 8750M,GPU,2013-02-26,28.0,,77.0,950.0,620.0,TSMC,AMD,,595.2,37.2
1106,Intel Xeon Phi 7110X,CPU,2012-11-12,22.0,300.0,350.0,5000.0,1250.0,Intel,Intel,,,
1392,AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,,63.0,1667.0,Unknown,AMD,,,
1720,AMD Phenom II X4 940 BE,CPU,2009-01-08,45.0,125.0,258.0,758.0,3000.0,Unknown,AMD,,,
2034,Intel Core i5-650,CPU,2010-01-07,32.0,73.0,81.0,382.0,3200.0,Intel,Intel,,,
3811,ATI Radeon 3000 IGP,GPU,2009-01-01,65.0,,85.0,180.0,350.0,Unknown,ATI,,28.0,
3081,AMD FirePro S9000,GPU,2012-08-24,28.0,225.0,352.0,4313.0,900.0,TSMC,AMD,,3226.0,806.4
3524,AMD Radeon RX 460,GPU,2016-08-08,14.0,75.0,123.0,3000.0,1090.0,GF,AMD,2150.0,2150.0,134.4
576,Intel Core i3-2100T,CPU,2011-02-20,32.0,35.0,131.0,504.0,2500.0,Intel,Intel,,,
3855,AMD Radeon Instinct MI60,GPU,2018-11-18,7.0,300.0,331.0,13230.0,1200.0,TSMC,AMD,29490.0,14750.0,7373.0
4308,ATI Radeon X700 SE,GPU,2005-04-01,110.0,,156.0,120.0,400.0,TSMC,ATI,,,
1180,Intel Pentium M 730,CPU,2005-01-19,90.0,27.0,84.0,140.0,1600.0,Intel,Intel,,,
888,AMD Athlon 64 3800+ (F3),CPU,2007-02-20,90.0,59.0,1.0,154.0,2400.0,Unknown,AMD,,,
3793,NVIDIA GeForce Go 6150 + nForce Go 430,GPU,2006-02-01,90.0,,,,425.0,Unknown,NVIDIA,,,
1654,Intel Celeron G3950,CPU,2017-01-03,14.0,51.0,,,3000.0,Intel,Intel,,,
2533,ATI Mobility Radeon HD 5650,GPU,2010-01-07,40.0,15.0,104.0,627.0,450.0,TSMC,ATI,,360.0,
817,AMD Athlon II X4 605e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2300.0,Unknown,AMD,,,
3114,ATI Radeon X850 CrossFire Edition,GPU,2006-09-10,130.0,,297.0,160.0,520.0,TSMC,ATI,,,
208,Intel Core i7-3740QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2700.0,Intel,Intel,,,
293,AMD EPYC 7402,CPU,2019-08-07,7.0,180.0,74.0,3800.0,2800.0,TSMC,AMD,,,
1119,Intel Core i7-8850H,CPU,2018-04-02,14.0,45.0,149.0,,2700.0,Intel,Intel,,,
2104,Intel Celeron 220,CPU,2007-10-21,65.0,19.0,77.0,105.0,1200.0,Intel,Intel,,,
1586,Intel Core i3-9000,CPU,2018-09-01,14.0,65.0,,,3700.0,Intel,Intel,,,
1264,Intel Core i9-10980XE,CPU,2019-10-19,14.0,165.0,,,3000.0,Intel,Intel,,,
990,AMD Opteron X2 870 HE,CPU,2005-12-01,90.0,55.0,,233.0,2000.0,Unknown,AMD,,,
4068,NVIDIA GeForce 705A,GPU,2014-07-01,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,,91.2,7.6
4586,NVIDIA GeForce 7900 GS AGP,GPU,2006-04-02,90.0,65.0,196.0,278.0,450.0,TSMC,NVIDIA,,,
353,Intel Xeon MP 3.00,CPU,2005-03-29,90.0,135.0,,286.0,3000.0,Intel,Intel,,,
3169,AMD Radeon HD 8510 OEM,GPU,2013-04-24,40.0,39.0,104.0,627.0,650.0,TSMC,AMD,,520.0,
4319,NVIDIA Quadro NVS 295,GPU,2009-05-07,65.0,23.0,86.0,210.0,540.0,TSMC,NVIDIA,,20.8,
3926,AMD Radeon Vega 8 Mobile,GPU,2017-10-26,14.0,65.0,210.0,4940.0,300.0,GF,AMD,2255.0,1127.0,70.46
4731,3dfx Voodoo4-2 4000 AGP,GPU,NaT,180.0,15.0,112.0,14.0,166.0,TSMC,Other,,,
2897,NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,,81.0,112.0,450.0,TSMC,NVIDIA,,,
1228,AMD Opteron 148,CPU,2005-08-02,90.0,85.0,,106.0,2200.0,Unknown,AMD,,,
259,AMD Opteron 848,CPU,2004-05-18,130.0,89.0,193.0,106.0,2200.0,Unknown,AMD,,,
3833,NVIDIA GeForce 9800M GTS,GPU,2008-08-21,65.0,75.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
1616,Intel Core M-5Y71,CPU,2014-10-27,14.0,5.0,50.0,,1200.0,Intel,Intel,,,
4606,ATI Radeon HD 3690,GPU,2008-03-30,55.0,75.0,192.0,666.0,670.0,TSMC,ATI,,428.8,85.76
1609,Intel Core M-5Y10,CPU,2014-09-05,14.0,5.0,50.0,,800.0,Intel,Intel,,,
4155,NVIDIA GeForce 6100 + nForce 405,GPU,2004-10-11,90.0,,,,425.0,Unknown,NVIDIA,,,
52,Intel Core 2 Extreme QX6700,CPU,2006-11-01,65.0,130.0,143.0,582.0,2666.0,Intel,Intel,,,
3148,NVIDIA GeForce 8200M G mGPU AMD,GPU,2008-06-03,80.0,12.0,127.0,210.0,400.0,Unknown,AMD,,25.6,
4108,ATI Radeon HD 5550,GPU,2010-02-09,40.0,39.0,104.0,627.0,550.0,TSMC,ATI,,352.0,
3320,XGI Volari V8,GPU,2003-09-15,130.0,,,110.0,300.0,UMC,Other,,,
4481,NVIDIA GeForce GT 630,GPU,2012-05-15,40.0,65.0,116.0,585.0,810.0,TSMC,NVIDIA,,311.0,25.92
2651,NVIDIA GeForce Go 7400T,GPU,2006-02-01,90.0,,81.0,112.0,450.0,TSMC,NVIDIA,,,
2229,NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,,398.0,5200.0,924.0,TSMC,NVIDIA,,2657.0,83.04
1033,Intel Core i7-965,CPU,2008-11-17,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,,,
1097,Intel Core i5-750,CPU,2009-09-08,45.0,95.0,296.0,774.0,2666.0,Intel,Intel,,,
543,AMD Athlon XP-M 3000+,CPU,2001-01-01,130.0,45.0,101.0,63.0,2200.0,Unknown,AMD,,,
4038,NVIDIA Tesla M2050,GPU,2011-07-25,40.0,225.0,529.0,3100.0,575.0,TSMC,NVIDIA,,1030.0,515.2
1718,Intel Xeon E7-4830 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2100.0,Intel,Intel,,,
1434,AMD Athlon 64 X2 3800+,CPU,2005-08-01,90.0,89.0,156.0,154.0,2000.0,Unknown,AMD,,,
30,AMD Sempron 140,CPU,2009-07-22,45.0,45.0,117.0,234.0,2700.0,Unknown,AMD,,,
725,Intel Core 2 Quad Q9450,CPU,2008-03-25,45.0,95.0,107.0,820.0,2666.0,Intel,Intel,,,
2318,NVIDIA GeForce FX 5500,GPU,2004-03-17,150.0,,91.0,45.0,270.0,TSMC,NVIDIA,,,
1942,Intel Celeron 2.20,CPU,2002-11-20,130.0,73.0,146.0,55.0,2200.0,Intel,Intel,,,
3705,NVIDIA GeForce PCX 5750,GPU,2004-02-17,130.0,50.0,125.0,82.0,425.0,TSMC,NVIDIA,,,
2378,AMD Radeon E6465,GPU,2015-09-29,40.0,25.0,67.0,370.0,600.0,TSMC,AMD,,192.0,
436,AMD Athlon 1200,CPU,2000-10-31,180.0,66.0,120.0,37.0,1200.0,Unknown,AMD,,,
3233,NVIDIA GeForce GTX 960A,GPU,2015-03-13,28.0,75.0,148.0,1870.0,1029.0,TSMC,NVIDIA,,1389.0,43.4
912,AMD Athlon 64 3400+,CPU,2001-01-01,130.0,89.0,193.0,105.0,2400.0,Unknown,AMD,,,
4103,NVIDIA GeForce GT 730M,GPU,2013-01-20,28.0,33.0,118.0,1270.0,725.0,TSMC,NVIDIA,,556.8,23.2
4008,NVIDIA Quadro K2200M,GPU,2014-07-19,28.0,65.0,148.0,1870.0,667.0,TSMC,NVIDIA,,853.8,26.68
4385,NVIDIA GeForce GT 440,GPU,2011-02-01,40.0,65.0,116.0,585.0,810.0,TSMC,NVIDIA,,311.0,25.92
3166,NVIDIA GeForce GTX 765M,GPU,2013-05-30,28.0,75.0,221.0,2540.0,797.0,TSMC,NVIDIA,,1326.0,55.23
2174,Intel Core i9-11900K,CPU,2021-03-16,14.0,125.0,,,3500.0,Intel,Intel,,,
2476,NVIDIA GeForce GTX 1060 5 GB,GPU,2017-12-26,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
1238,AMD EPYC 7313,CPU,2021-03-15,7.0,155.0,,,3000.0,TSMC,AMD,,,
903,Intel Mobile Pentium 4 HT 532,CPU,2004-06-01,90.0,88.0,112.0,125.0,3067.0,Intel,Intel,,,
2988,AMD Radeon HD 6990M,GPU,2011-07-12,40.0,100.0,212.0,1700.0,715.0,TSMC,AMD,,1602.0,
1755,Intel Celeron D 335,CPU,2004-06-24,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
507,AMD Athlon XP-M 2000+,CPU,2001-01-01,130.0,45.0,101.0,63.0,1533.0,Unknown,AMD,,,
3062,AMD Radeon HD 7500G IGP,GPU,2012-05-15,32.0,17.0,246.0,1303.0,327.0,TSMC,AMD,,217.1,
183,Intel Core i3-4130,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3400.0,Intel,Intel,,,
1426,Intel Xeon E3-1265L v2,CPU,2012-05-14,22.0,45.0,160.0,1400.0,2500.0,Intel,Intel,,,
1662,Intel Celeron N2820,CPU,2013-12-01,22.0,7.0,,,2170.0,Intel,Intel,,,
321,AMD Opteron 850,CPU,2004-12-01,90.0,85.0,,106.0,2400.0,Unknown,AMD,,,
1615,Intel Core i9-10900,CPU,2020-04-30,14.0,65.0,,,2800.0,Intel,Intel,,,
3405,AMD Radeon Vega Frontier Edition,GPU,2017-06-27,14.0,300.0,495.0,12500.0,1382.0,GF,AMD,26210.0,13110.0,819.2
1618,AMD Turion X2 Ultra ZM-85,CPU,2008-09-01,65.0,35.0,,,2300.0,Unknown,AMD,,,
1672,Intel Core i7-3517UE,CPU,2012-06-03,22.0,17.0,118.0,,1700.0,Intel,Intel,,,
4289,Intel UHD Graphics P630,GPU,2018-05-24,14.0,15.0,,,350.0,Intel,Intel,844.8,422.4,105.6
4310,AMD Radeon HD 6550D IGP,GPU,2011-06-20,32.0,65.0,227.0,1178.0,600.0,TSMC,AMD,,480.0,
1146,Intel Core i7-8705G,CPU,2018-02-01,14.0,65.0,,,3100.0,Intel,Intel,,,
1896,AMD Ryzen Threadripper PRO 3975WX,CPU,2020-07-14,7.0,280.0,74.0,3800.0,3500.0,TSMC,AMD,,,
44,Intel Core 2 Quad Q9550S,CPU,2009-01-27,45.0,65.0,107.0,820.0,2833.0,Intel,Intel,,,
1598,Intel Core i7-870S,CPU,2010-07-19,45.0,82.0,296.0,774.0,2666.0,Intel,Intel,,,
2915,NVIDIA GeForce 6600 AGP,GPU,2004-08-12,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
1846,Intel Pentium Gold G5600,CPU,2018-04-02,14.0,51.0,,,3900.0,Intel,Intel,,,
4091,NVIDIA Quadro 500M,GPU,2011-02-22,40.0,35.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
413,Intel Core i7-5775C,CPU,2015-05-15,14.0,65.0,,,3300.0,Intel,Intel,,,
4060,AMD Radeon R7 350,GPU,2016-07-06,28.0,55.0,123.0,1500.0,800.0,TSMC,AMD,,819.2,51.2
1510,Intel Xeon E3-1285 v6,CPU,2017-08-01,14.0,79.0,160.0,1400.0,4100.0,Intel,Intel,,,
801,AMD Sempron 2400+,CPU,2004-08-01,130.0,62.0,80.0,37.0,1667.0,Unknown,AMD,,,
1288,AMD Opteron 6380,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2500.0,Unknown,AMD,,,
2437,NVIDIA GeForce GTX 260 Rev. 2,GPU,2008-07-23,55.0,182.0,470.0,1400.0,576.0,TSMC,NVIDIA,,476.9,59.62
2329,NVIDIA GeForce GT 740M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,810.0,TSMC,NVIDIA,,622.1,25.92
1412,Intel Core 2 Duo E6700,CPU,2006-07-27,65.0,65.0,143.0,291.0,2667.0,Intel,Intel,,,
3927,AMD Radeon HD 8470D IGP,GPU,2013-07-29,32.0,65.0,246.0,1303.0,800.0,TSMC,AMD,,307.2,
256,AMD Phenom II X4 830,CPU,2009-09-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,,,
3470,NVIDIA GeForce 720M,GPU,2013-04-01,28.0,33.0,116.0,585.0,625.0,TSMC,NVIDIA,,240.0,20.0
1538,Intel Pentium 4 HT 540,CPU,2004-06-21,90.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,
1151,Intel Xeon 5063,CPU,2006-05-23,65.0,95.0,,,3200.0,Intel,Intel,,,
4269,AMD FirePro W600,GPU,2012-06-13,28.0,75.0,123.0,1500.0,750.0,TSMC,AMD,,768.0,48.0
647,Intel Pentium G840,CPU,2011-05-22,32.0,65.0,131.0,504.0,2800.0,Intel,Intel,,,
2764,NVIDIA GRID K1,GPU,2013-03-18,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,,326.4,13.6
1550,Intel Atom Z500,CPU,2008-04-02,45.0,1.0,26.0,47.0,800.0,Intel,Intel,,,
3523,AMD Radeon HD 6850,GPU,2010-10-21,40.0,127.0,255.0,1700.0,775.0,TSMC,AMD,,1488.0,
3575,AMD Radeon Pro WX 7100 Mobile,GPU,2017-03-01,14.0,130.0,232.0,5700.0,1188.0,GF,AMD,,5728.0,358.0
1315,Intel Xeon E7-4809 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2000.0,Intel,Intel,,,
4588,AMD Radeon HD 6990M Rebrand,GPU,2011-07-12,40.0,100.0,166.0,1040.0,800.0,TSMC,AMD,,1280.0,
3977,AMD FirePro A320,GPU,2012-06-06,32.0,100.0,246.0,1303.0,800.0,TSMC,AMD,,733.4,
2348,AMD Radeon HD 7670A,GPU,2012-01-05,40.0,45.0,118.0,716.0,600.0,TSMC,AMD,,576.0,
4247,ATI FireGL 9700 X1-256,GPU,2002-07-01,150.0,37.0,215.0,110.0,325.0,TSMC,ATI,,,
1886,AMD Sempron X2 2300,CPU,2008-03-01,65.0,65.0,118.0,221.0,2200.0,Unknown,AMD,,,
112,Intel Core i7-3525M,CPU,2012-11-01,22.0,35.0,160.0,1480.0,2900.0,Intel,Intel,,,
2977,ATI Radeon HD 2400 XT,GPU,2007-06-28,65.0,25.0,85.0,180.0,650.0,TSMC,ATI,,52.0,
263,Intel Celeron B810,CPU,2011-03-01,32.0,35.0,131.0,504.0,1600.0,Intel,Intel,,,
1393,Intel Core i5-680,CPU,2010-04-19,32.0,73.0,81.0,382.0,3600.0,Intel,Intel,,,
1703,Intel Pentium 4 HT 524,CPU,2001-01-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,
1186,Intel Xeon X5650,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2666.0,Intel,Intel,,,
4722,ATI Radeon Xpress 1250 IGP,GPU,2007-02-28,80.0,,73.0,120.0,400.0,Unknown,ATI,,,
56,Intel Core i9-10900K,CPU,2020-04-30,14.0,125.0,206.0,,3700.0,Intel,Intel,,,
1309,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,,63.0,2000.0,Unknown,AMD,,,
695,Intel Core i7-3517U,CPU,2012-06-03,22.0,17.0,118.0,,1900.0,Intel,Intel,,,
3878,Intel Iris Xe Graphics G7 96EU,GPU,2020-09-02,10.0,15.0,146.0,,300.0,Intel,Intel,3379.0,1690.0,422.4
4847,XGI Volari V3,GPU,2003-09-15,130.0,,,25.0,200.0,UMC,Other,,,
